airport,flight_id,callsign,icao_type,registration,operator,date,t,haf,agl,dist,trk,rwy,climb,top_haf,align,start_ap,end_ap,goaround,touchgo
LPMA,440171:2026-04-18T14:31:38Z,EJU67FD,A319,OE-LQW,,2026-04-18,1776535679.04,408.49109999999996,600.4911,3341.4278247886164,25.0,45,0.0,408.49109999999996,20.0,LFLL,LPMA,False,False
LPMA,440cc1:2026-04-18T16:36:28Z,EJU51BT,A20N,OE-LSP,,2026-04-18,1776536651.0,309.9232,501.9232,2876.2616304594667,36.0,45,0.0,309.9232,9.0,LPPR,LPMA,False,False
LPMA,4caee5:2026-04-18T16:46:27Z,RYR6049,B38M,EI-ILE,,2026-04-18,1776537107.02,459.1237,651.1237,3701.088866223807,22.0,45,0.0,459.1237,23.0,LPPR,LPMA,False,False
LPMA,4068f6:2026-04-18T15:07:07Z,EXS12M,B738,G-GDFR,,2026-04-18,1776538458.1,261.8088,453.8088,2506.9161809466696,45.0,45,0.0,261.8088,0.0,EGCC,LPMA,False,False
LPMA,440cbf:2026-04-18T17:27:27Z,EJU41EH,A20N,OE-LSO,,2026-04-18,1776539070.91,262.7985,454.7985,2559.3980959474998,39.0,45,0.0,262.7985,6.0,LPPT,LPMA,False,False
LPMA,4cafd3:2026-04-18T18:07:53Z,RYR385,B738,EI-GXN,,2026-04-18,1776540742.19,640.0611,729.9511,4536.101061162543,4.0,45,0.0,640.0611,41.0,LPPT,LPMA,False,False
LPMA,4400b3:2026-04-18T18:29:23Z,EJU7629,A20N,OE-LSW,,2026-04-18,1776542264.81,-24.841099999999983,-5.7283,521.1692775263489,45.0,45,0.0,-24.841099999999983,0.0,LPPT,LPMA,False,False
LPMA,495293:2026-04-18T18:49:28Z,TAP93MA,A319,CS-TTS,,2026-04-18,1776543729.98,-46.898799999999994,-16.1401,864.5155475365261,45.0,45,0.0,-46.898799999999994,0.0,LPPT,LPMA,False,False
LPMA,4cac1e:2026-04-18T18:52:16Z,RYR43JZ,B38M,EI-HEN,,2026-04-18,1776550299.47,337.5245,518.5706,2955.7669502546937,40.0,45,0.0,337.5245,5.0,,LPMA,False,False
LPMA,4cae91:2026-04-18T18:30:04Z,RYR4QT,B38M,EI-IKC,,2026-04-18,1776550801.31,288.6775,480.6775,2861.6221965796385,40.0,45,0.0,288.6775,5.0,EGPH,LPMA,False,False
LPMA,4951d8:2026-04-18T20:44:06Z,TAP1705,A320,CS-TNX,,2026-04-18,1776551296.49,-33.087500000000006,0.2389,779.7034726740213,45.0,45,0.0,-33.087500000000006,0.0,LPPR,LPMA,False,False
LPMA,4951d4:2026-04-18T21:33:19Z,TAP16LN,A320,CS-TNT,,2026-04-18,1776553580.47,-30.644499999999994,-15.8288,477.866579503738,45.0,45,0.0,-30.644499999999994,0.0,LPPT,LPMA,False,False
LPMA,49d423:2026-04-19T00:00:23Z,TVP7307,B38M,OK-SWM,,2026-04-19,1776556908.39,235.12720000000002,427.1272,2510.606200053268,39.0,45,0.0,235.12720000000002,6.0,,EPWA,False,False
LPMA,495150:2026-04-18T22:59:42Z,TAP97LS,A21N,CS-TJP,,2026-04-19,1776558639.25,183.1696,375.1696,2157.736432009138,44.0,45,0.0,183.1696,1.0,LPPT,LPMA,False,False
LPMA,4951cc:2026-04-19T05:02:56Z,TAP1701,A320,CS-TNL,,2026-04-19,1776581364.69,659.9991,823.7807,4690.442846863888,5.0,45,0.0,659.9991,40.0,LPPR,LPMA,False,False
LPMA,4cae8d:2026-04-19T05:31:20Z,RYR088,B38M,EI-IKK,,2026-04-19,1776582032.81,189.50099999999998,381.501,2493.5589229618045,214.0,225,0.0,189.50099999999998,11.0,LPPT,LPMA,False,False
LPMA,49514b:2026-04-19T06:10:39Z,TAP1685,A21N,CS-TJK,,2026-04-19,1776584353.88,642.7909,804.5232,4589.509840545473,6.0,45,0.0,642.7909,39.0,LPPT,LPMA,False,False
LPMA,440cc1:2026-04-19T06:03:08Z,EJU18TP,A20N,OE-LSP,,2026-04-19,1776585523.09,496.64869999999996,688.6487,3958.207544225857,15.0,45,0.0,496.64869999999996,30.0,LPPR,LPMA,False,False
LPMA,3c56f0:2026-04-19T04:12:21Z,EWG610,A320,D-AEWP,,2026-04-19,1776586526.83,348.44949999999994,434.1145,3137.894126130603,40.0,45,0.0,348.44949999999994,5.0,EDDK,LPMA,False,False
LPMA,440db0:2026-04-19T07:00:43Z,EJU74EF,A320,OE-IDX,,2026-04-19,1776587390.12,580.3592,772.3592,4875.46721898246,360.0,45,0.0,580.3592,45.0,LPPT,LPPT,False,False
LPMA,39ceb2:2026-04-19T05:19:09Z,TVF11ZR,B738,F-HTVS,,2026-04-19,1776588326.51,479.88610000000006,594.7368,3798.9209099728473,12.0,45,0.0,479.88610000000006,33.0,LFPO,LFPO,False,False
LPMA,3472cc:2026-04-19T07:15:39Z,IBE05HH,A20N,EC-NTQ,,2026-04-19,1776590458.77,642.7534,834.7534,4902.594489727569,0.0,45,0.0,642.7534,45.0,,LPMA,False,False
LPMA,440389:2026-04-19T05:10:19Z,EJU93DL,EFOX,OE-IUL,,2026-04-19,1776591678.83,565.4226,757.4226,4135.449665526393,5.0,45,0.0,565.4226,40.0,EDDB,LPMA,False,False
LPMA,40655b:2026-04-19T06:11:01Z,EXS55AN,B738,G-GDFD,,2026-04-19,1776592279.81,588.0796,780.0796,4858.1557873658485,3.0,45,0.0,588.0796,42.0,EGNM,LPMA,False,False
LPMA,4cae91:2026-04-19T09:09:51Z,RYR43JZ,B38M,EI-IKC,,2026-04-19,1776602100.58,-76.0761,-34.2766,518.0947402970902,224.0,225,49.852599999999995,-26.2235,1.0,,LPMA,False,False
LPMA,4cac1e:2026-04-19T09:37:56Z,RYR6676,B38M,EI-HEN,,2026-04-19,1776603133.21,391.8772,583.8772,3859.5000785267007,4.0,45,0.0,391.8772,41.0,,LPMA,False,False
LPMA,440cc1:2026-04-19T11:18:54Z,EJU79HV,A20N,OE-LSP,,2026-04-19,1776603942.64,413.0526,599.2446,3434.0322417265434,26.0,45,0.0,413.0526,19.0,LPPR,LPMA,False,False
LPMA,49530b:2026-04-19T11:22:39Z,TAP1703,A21N,CS-TXK,,2026-04-19,1776604502.59,382.8107,544.7909,3320.1679680674956,24.0,45,0.0,382.8107,21.0,LPPR,LPMA,False,False
LPMA,4cafd3:2026-04-19T12:58:19Z,RYR384,B738,EI-GXN,,2026-04-19,1776608739.98,431.5164,623.5164,3612.983604347867,23.0,45,0.0,431.5164,22.0,LPPT,LPPT,False,False
LPMA,49d13d:2026-04-19T10:20:51Z,TVS6N7,B738,OK-TVL,,2026-04-19,1776610008.76,-87.9816,-63.4533,824.9822366997163,45.0,45,0.0,-87.9816,0.0,LKPR,LPMA,False,False
LPMA,3c66e9:2026-04-19T11:20:33Z,OCN1RK,A320,D-AIWI,,2026-04-19,1776612042.45,-94.9874,-66.818,796.1042353005259,43.0,45,27.712799999999987,-67.2746,2.0,EDDF,LPMA,False,False
LPMA,440117:2026-04-19T11:32:38Z,EJU45PK,A20N,OE-LUF,,2026-04-19,1776612545.88,601.9617,793.9617,4704.195206358064,2.0,45,0.0,601.9617,43.0,EHAM,LPMA,False,False
LPMA,3c4969:2026-04-19T11:35:16Z,TUI56C,B738,D-ABKI,,2026-04-19,1776613117.3,1.835300000000018,73.345,1367.5336402146463,44.0,45,0.0,1.835300000000018,1.0,EDDL,LPMA,False,False
LPMA,3c496d:2026-04-19T11:51:59Z,TUI5GY,B738,D-ABKM,,2026-04-19,1776613883.9,-76.1498,-41.8918,772.3825453092562,44.0,45,0.0,-76.1498,1.0,EDDF,LPMA,False,False
LPMA,4d252b:2026-04-19T11:04:51Z,WZZ62BG,A21N,9H-WNE,,2026-04-19,1776614718.07,43.932500000000005,134.1621,1403.7339544542533,30.0,45,0.0,43.932500000000005,15.0,EPKT,LPMA,False,False
LPMA,471f41:2026-04-19T11:12:27Z,WZZ58TF,A21N,HA-LVT,,2026-04-19,1776615165.89,-31.84480000000002,-34.8555,36.667609075227276,44.0,45,0.0,-31.84480000000002,1.0,EPGD,LPMA,False,False
LPMA,4866e0:2026-04-19T13:25:41Z,TRA34Q,A21N,PH-YHW,,2026-04-19,1776618978.67,351.9257,509.6683,3272.9401119227778,6.0,45,0.0,351.9257,39.0,EHAM,LPMA,False,False
LPMA,4952a7:2026-04-19T16:24:10Z,TAP91SR,A339,CS-TUG,,2026-04-19,1776621005.08,655.3377,817.0294,4824.383389711601,6.0,45,0.0,655.3377,39.0,LPPT,LPMA,False,False
LPMA,40768c:2026-04-19T15:02:06Z,EZY505T,A21N,G-UZME,,2026-04-19,1776622777.95,356.93820000000005,548.9382,3184.7198936576947,22.0,45,0.0,356.93820000000005,23.0,EGKK,LPMA,False,False
LPMA,440115:2026-04-19T17:55:25Z,EJU74EP,A20N,OE-LUE,,2026-04-19,1776626843.23,731.1572,898.4974,4825.586252180039,14.0,45,0.0,731.1572,31.0,LPPT,LPPT,False,False
LPMA,4952cf:2026-04-19T21:38:58Z,TAP16LN,A20N,CS-TVO,,2026-04-19,1776640258.15,700.9709,892.9709,3883.9912864929915,358.0,45,0.0,700.9709,47.0,LPPT,LPMA,False,False
LPMA,495145:2026-04-19T23:40:13Z,TAP97LS,A321,CS-TJE,,2026-04-20,1776647587.65,593.159,772.5852,4678.564500772797,7.0,45,0.0,593.159,38.0,LPPT,LPMA,False,False
LPMA,495292:2026-04-20T04:51:07Z,TAP1701,A319,CS-TTR,,2026-04-20,1776667137.68,921.4955,1113.4955,6252.876203278784,225.0,225,0.0,921.4955,0.0,LPPR,,False,False
LPMA,440115:2026-04-20T06:14:46Z,EJU75FP,A20N,OE-LUE,,2026-04-20,1776671284.53,1073.5777,1101.429,7111.164324220364,226.0,225,0.0,1073.5777,1.0,LPPT,,False,False
LPMA,4d00ed:2026-04-20T04:12:58Z,LGL7M,B38M,LX-LBK,,2026-04-20,1776672381.82,974.8064999999999,1166.8065,6619.451774098139,229.0,225,0.0,974.8064999999999,4.0,ELLX,,False,False
LPMA,4866e0:2026-04-20T04:36:00Z,TRA14R,A21N,PH-YHW,,2026-04-20,1776673679.87,500.91970000000003,692.9197,3836.881160499313,225.0,225,0.0,500.91970000000003,0.0,EHAM,LPMA,False,False
LPMA,39de4b:2026-04-20T05:05:26Z,TVF11ZR,A20N,F-HXSL,,2026-04-20,1776674058.02,900.5099,1092.5099,6332.892377301503,222.0,225,0.0,900.5099,3.0,LFPO,,False,False
LPMA,4b161e:2026-04-20T04:59:01Z,EDW266N,A320,HB-IJU,,2026-04-20,1776674614.9,576.1206,768.1206,4684.95087936401,236.0,225,0.0,576.1206,11.0,LSZH,,False,False
LPMA,440c35:2026-04-20T10:00:33Z,EJU57QA,A20N,OE-LSA,,2026-04-20,1776684817.98,581.6229,772.6572,4716.983417733359,1.0,45,0.0,581.6229,44.0,LPPT,LPMA,False,False
LPMA,408034:2026-04-20T12:46:56Z,EXS73P,A21N,G-SUNL,,2026-04-20,1776702011.97,655.7426,770.9183,4641.175531424616,6.0,45,0.0,655.7426,39.0,EGGW,LPMA,False,False
LPMA,407667:2026-04-20T13:18:27Z,EZY89KA,A21N,G-UZMD,,2026-04-20,1776703688.81,606.0277,731.8292,4649.103539851446,359.0,45,0.0,606.0277,46.0,EGKK,EGKK,False,False
LPMA,4400b3:2026-04-20T18:14:58Z,EJU74EP,A20N,OE-LSW,,2026-04-20,1776714211.77,609.7224,801.7224,4565.3707044743705,346.0,45,0.0,609.7224,59.0,LPPT,LPPT,False,False
LPMA,4aca06:2026-04-21T07:00:08Z,NSZ3944,B738,SE-RPF,,2026-04-21,1776772255.06,693.6214,855.4918,4721.803608216139,2.0,45,0.0,693.6214,43.0,EKYT,EKYT,False,False
LPMA,440db0:2026-04-21T11:11:57Z,EJU45HZ,A320,OE-IDX,,2026-04-21,1776775273.96,676.2576,868.2576,5016.933073363624,20.0,45,0.0,676.2576,25.0,LPPT,LPPT,False,False
LPMA,440c35:2026-04-21T13:03:14Z,EJU57QA,A20N,OE-LSA,,2026-04-21,1776781881.11,702.7721,894.7721,5203.239502756999,349.0,45,0.0,702.7721,56.0,LPPT,LPMA,False,False
LPMA,44042f:2026-04-21T10:59:58Z,EJU78LB,A21N,OE-IUD,,2026-04-21,1776785433.04,623.0857,748.6708,4600.96633078324,3.0,45,0.0,623.0857,42.0,EDDB,EDDB,False,False
LPMA,4b027e:2026-04-21T13:07:04Z,EZS45RN,A20N,HB-AYO,,2026-04-21,1776789928.28,671.5065,863.5065,4718.385482361224,360.0,45,0.0,671.5065,45.0,LSGG,LPMA,False,False
LPMA,44015a:2026-04-21T14:11:41Z,EJU14AC,A320,OE-IJD,,2026-04-21,1776791818.89,624.8008,735.4891,4690.580692299893,0.0,45,0.0,624.8008,45.0,LFRS,LFRS,False,False
LPMA,4082ac:2026-04-21T14:09:51Z,EZY505T,A21N,G-UZMM,,2026-04-21,1776793460.1,655.0415,790.0049,4571.73879204392,6.0,45,0.0,655.0415,39.0,EGKK,EGKK,False,False
LPMA,4cace0:2026-04-21T16:15:40Z,RYR12LF,B738,EI-GJT,,2026-04-21,1776794382.79,684.359,857.4305,4734.777194152329,4.0,45,0.0,684.359,41.0,LPPR,LPPR,False,False
LPMA,440075:2026-04-21T17:24:54Z,EJU41EH,A20N,OE-LSV,,2026-04-21,1776797310.3,645.2941,823.5224,4721.401427026747,2.0,45,0.0,645.2941,43.0,LPPT,LPMA,False,False
LPMA,4951cc:2026-04-22T19:08:24Z,TAP1706,A320,CS-TNL,,2026-04-22,1776891738.54,625.8111,788.5141,4710.459341982474,5.0,45,0.0,625.8111,40.0,LPPR,LPPR,False,False
LPMA,49514f:2026-04-22T21:40:05Z,TAP1366,A21N,CS-TJO,,2026-04-22,1776899353.9,648.2699,771.3997,4619.441762374153,5.0,45,0.0,648.2699,40.0,LPPT,,False,False
LPMA,407838:2026-04-24T06:44:46Z,EZY42VZ,A21N,G-UZMH,,2026-04-24,1777026359.48,694.742,821.8748,4658.184421371934,359.0,45,0.0,694.742,46.0,EGKK,EGKK,False,False
LPMA,407797:2026-04-24T10:41:56Z,EZY505T,A20N,G-UZLF,,2026-04-24,1777039614.05,662.938,792.7459,4629.123377218943,4.0,45,0.0,662.938,41.0,EGKK,EGKK,False,False
LPMA,495290:2026-04-25T04:53:47Z,TAP1702,A319,CS-TTP,,2026-04-25,1777098999.11,633.0056999999999,802.4656,4749.918165943461,360.0,45,0.0,633.0056999999999,45.0,LPPR,LPPR,False,False
LPMA,440389:2026-04-25T05:11:44Z,EJU78LB,EFOX,OE-IUL,,2026-04-25,1777110471.0,661.9616,817.5385,4670.35763412111,4.0,45,0.0,661.9616,41.0,EDDB,EDDB,False,False
LPMA,4cace0:2026-04-25T08:31:19Z,RYR10UB,B738,EI-GJT,,2026-04-25,1777111972.4,642.0725,801.3113,4740.190274481023,5.0,45,0.0,642.0725,40.0,LPPR,LPPR,False,False
LPMA,495307:2026-04-25T10:49:13Z,TAP90EH,A21N,CS-TXG,,2026-04-25,1777118849.91,660.1263,805.0989,4683.618106638087,4.0,45,0.0,660.1263,41.0,,LPPT,False,False
LPMA,4892c4:2026-04-25T11:12:19Z,ENT5KN,B38M,SP-EXE,,2026-04-25,1777132403.15,640.9678,822.427,4767.954168846055,360.0,45,0.0,640.9678,45.0,EPKT,EPKT,False,False
LPMA,4cafd1:2026-04-25T17:46:44Z,RYR384,B738,EI-GXL,,2026-04-25,1777144445.1,632.8296,820.4007,4752.311538850857,2.0,45,0.0,632.8296,43.0,LPPT,LPPT,False,False
LPMA,4951d6:2026-04-25T20:37:30Z,TAP1705,A320,CS-TNV,,2026-04-25,1777155559.04,637.3697,799.2401,4721.803608216139,4.0,45,0.0,637.3697,41.0,LPPR,LPMA,False,False
LPMA,440072:2026-04-26T06:16:44Z,EJU74EF,A20N,OE-LSF,,2026-04-26,1777189321.98,705.4673,868.6896,4737.269512609348,5.0,45,0.0,705.4673,40.0,LPPT,LPPT,False,False
LPMA,440d6f:2026-04-26T06:07:00Z,EJU18TP,A20N,OE-LSR,,2026-04-26,1777189733.57,658.3895,823.8038,4730.137275382102,4.0,45,0.0,658.3895,41.0,LPPR,LPPR,False,False
LPMA,44020c:2026-04-26T06:28:19Z,EJU14AC,A320,OE-IEF,,2026-04-26,1777194612.73,641.6714,833.6714,4931.862928147461,7.0,45,0.0,641.6714,38.0,LFRS,LFRS,False,False
LPMA,440389:2026-04-26T05:09:50Z,EJU78LB,EFOX,OE-IUL,,2026-04-26,1777195852.15,644.6912,758.0983,4655.814320297958,3.0,45,0.0,644.6912,42.0,EDDB,EDDB,False,False
LPMA,495308:2026-04-26T11:17:04Z,TAP1704,A21N,CS-TXH,,2026-04-26,1777208166.71,634.6775,754.3922,4611.073832584176,5.0,45,0.0,634.6775,40.0,LPPR,LPPR,False,False
LPMA,440d6f:2026-04-26T12:15:32Z,EJU56EN,A20N,OE-LSR,,2026-04-26,1777211727.76,631.5938,754.6417,4608.111419450577,4.0,45,0.0,631.5938,41.0,LPPR,LPPR,False,False
LPMA,4400b2:2026-04-26T11:52:06Z,EJU45PK,A20N,OE-LST,,2026-04-26,1777217985.44,669.0339,854.6675,4734.463904679166,4.0,45,0.0,669.0339,41.0,EHAM,EHAM,False,False
LPMA,495150:2026-04-26T23:02:03Z,TAP96AW,A21N,CS-TJP,,2026-04-27,1777249708.36,637.9712,750.5848,4625.525366216078,5.0,45,0.0,637.9712,40.0,LPPT,LPPT,False,False
LPMA,4951cb:2026-04-27T05:39:06Z,TAP1702,A320,CS-TNK,,2026-04-27,1777274766.15,664.5496,830.7468,4833.689815533894,3.0,45,0.0,664.5496,42.0,LPPR,LPPR,False,False
LPMA,440c35:2026-04-27T06:29:17Z,EJU74EF,A20N,OE-LSA,,2026-04-27,1777276857.72,659.7447,842.1666,4718.549886358548,4.0,45,0.0,659.7447,41.0,LPPT,LPPT,False,False
LPMA,408184:2026-04-27T06:31:08Z,EZY52NQ,A20N,G-UZEH,,2026-04-27,1777283384.19,659.7933,797.7702,4626.022241353225,4.0,45,0.0,659.7933,41.0,EGGD,EGGD,False,False
LPMA,408000:2026-04-27T06:52:59Z,EZY42VZ,A20N,G-UZÖR,,2026-04-27,1777285043.85,658.3584,779.6843,4626.49576665765,5.0,45,0.0,658.3584,40.0,EGKK,EGKK,False,False
LPMA,495145:2026-04-27T08:59:27Z,TAP88TM,A321,CS-TJE,,2026-04-27,1777285555.98,559.171,751.171,4384.980878043867,337.0,45,0.0,559.171,68.0,LPPT,LPPT,False,False
LPMA,440072:2026-04-27T10:25:56Z,EJU81TJ,A20N,OE-LSF,,2026-04-27,1777290961.97,604.5628,733.5041,4609.341251785986,4.0,45,0.0,604.5628,41.0,LPPT,LPPT,False,False
LPMA,4951cb:2026-04-27T11:33:44Z,TAP1704,A320,CS-TNK,,2026-04-27,1777296095.1,647.9082,814.6193,4718.88270084933,4.0,45,0.0,647.9082,41.0,LPPR,LPPR,False,False
LPMA,4072c8:2026-04-27T10:52:43Z,EZY41RF,A20N,G-UZHB,,2026-04-27,1777299513.75,643.5693,818.8111,4695.98744366071,3.0,45,0.0,643.5693,42.0,EGGW,EGGW,False,False
LPMA,440075:2026-04-27T13:30:46Z,EJU45HZ,A20N,OE-LSV,,2026-04-27,1777302017.87,564.6906,698.0779,4770.648479103505,349.0,45,0.0,564.6906,56.0,LPPT,LPPT,False,False
LPMA,4b15ee:2026-04-27T11:59:08Z,EDW264,A320,HB-IHY,,2026-04-27,1777304062.18,556.6952,714.2508,4713.385466335579,356.0,45,0.0,556.6952,49.0,LSZH,LSZH,False,False
LPMA,408034:2026-04-27T12:58:40Z,EXS1XT,A21N,G-SUNL,,2026-04-27,1777306896.85,624.376,778.6187,4677.63881270686,6.0,45,0.0,624.376,39.0,EGGW,EGGW,False,False
LPMA,4952c1:2026-04-27T16:03:03Z,TAP1692,A20N,CS-TVA,,2026-04-27,1777310953.66,652.525,834.9469,4718.549886358548,4.0,45,0.0,652.525,41.0,LPPT,LPPT,False,False
LPMA,440075:2026-04-27T18:24:11Z,EJU74EP,A20N,OE-LSV,,2026-04-27,1777319403.86,641.7195,773.6744,4586.768241160191,6.0,45,0.0,641.7195,39.0,LPPT,LPPT,False,False
LPMA,495290:2026-04-27T18:56:08Z,TAP1706,A319,CS-TTP,,2026-04-27,1777322335.54,625.9698,817.9698,4592.74602825067,8.0,45,0.0,625.9698,37.0,LPPR,LPPR,False,False
LPMA,4952d2:2026-04-27T21:52:01Z,TAP96AW,A20N,CS-TVR,,2026-04-27,1777331995.96,647.0201,825.0718,4701.756816830022,2.0,45,0.0,647.0201,43.0,LPPT,LPPT,False,False
LPMA,495145:2026-04-27T22:47:36Z,TAP97LS,A321,CS-TJE,,2026-04-28,1777335209.5,622.6487999999999,753.5005,4624.774345399588,5.0,45,0.0,622.6487999999999,40.0,LPPT,LPPT,False,False
LPMA,4951cb:2026-04-28T04:54:06Z,TAP1701,A320,CS-TNK,,2026-04-28,1777358264.19,654.6274,837.0685,4753.797692329989,4.0,45,0.0,654.6274,41.0,LPPR,LPPR,False,False
LPMA,4b161e:2026-04-28T04:19:31Z,EDW27D,A320,HB-IJU,,2026-04-28,1777363482.81,640.9387,780.3183,4892.910454081218,6.0,45,0.0,640.9387,39.0,LSZH,LSZH,False,False
LPMA,40768a:2026-04-28T06:30:37Z,EZY42VZ,A20N,G-UZHV,,2026-04-28,1777369616.95,646.766,838.766,4769.006887623369,2.0,45,0.0,646.766,43.0,EGKK,EGKK,False,False
LPMA,4892c0:2026-04-28T07:00:02Z,ENT5WM,B38M,SP-EXA,,2026-04-28,1777376319.38,595.0287,708.098,4665.048984501289,2.0,45,0.0,595.0287,43.0,EPWR,EPWR,False,False
LPMA,495301:2026-04-28T10:47:02Z,TAP90EH,A21N,CS-TXA,,2026-04-28,1777378301.93,643.8507,809.0582,4714.670127958922,4.0,45,0.0,643.8507,41.0,LPPT,LPPT,False,False
LPMA,47a0bf:2026-04-28T10:20:17Z,NOZ85W,B738,LN-ENU,,2026-04-28,1777388091.04,645.3473,771.1488,4649.103539851446,4.0,45,0.0,645.3473,41.0,ENGM,ENGM,False,False
LPMA,440cf8:2026-04-28T10:48:34Z,EJU78LB,A320,OE-IBF,,2026-04-28,1777389218.89,641.2968,786.0006,4664.851584661237,2.0,45,0.0,641.2968,43.0,EDDB,EDDB,False,False
LPMA,4402ac:2026-04-28T13:45:44Z,EJU41YZ,A320,OE-IJY,,2026-04-28,1777395951.33,727.9337,878.9741,4673.344076757253,348.0,45,0.0,727.9337,57.0,LFPG,LFPG,False,False
LPMA,440db0:2026-04-28T17:16:45Z,EJU74EP,A320,OE-IDX,,2026-04-28,1777401587.29,638.9377,819.3354,4744.58773824634,3.0,45,0.0,638.9377,42.0,LPPT,LPPT,False,False
LPMA,495150:2026-04-28T18:51:56Z,TAP94KM,A21N,CS-TJP,,2026-04-28,1777407666.3,645.4493,814.4465,4738.569587595838,4.0,45,0.0,645.4493,41.0,LPPT,LPPT,False,False
LPMA,4951d7:2026-04-28T18:47:16Z,TAP1706,A320,CS-TNW,,2026-04-28,1777408395.92,673.0885,765.7546,4701.115714410498,353.0,45,0.0,673.0885,52.0,LPPR,LPPR,False,False
LPMA,4951d4:2026-04-28T22:45:42Z,TAP97LS,A320,CS-TNT,,2026-04-29,1777421722.78,639.3946,815.7831,4732.752251971106,3.0,45,0.0,639.3946,42.0,LPPT,LPMA,False,False
LPMA,440d6f:2026-04-29T05:05:56Z,EJU18TP,A20N,OE-LSR,,2026-04-29,1777445539.41,638.1072,766.3817,4620.583072455981,3.0,45,0.0,638.1072,42.0,LPPR,LPMA,False,False
LPMA,495146:2026-04-29T05:44:00Z,TAP68JP,A321,CS-TJF,,2026-04-29,1777447085.35,638.6671,820.7544,4708.735462344224,4.0,45,0.0,638.6671,41.0,LPPT,LPPT,False,False
LPMA,4072c8:2026-04-29T06:47:53Z,EZY21QW,A20N,G-UZHB,,2026-04-29,1777457930.49,673.7353,862.5882,4694.281338521521,4.0,45,0.0,673.7353,41.0,EGGW,EGGW,False,False
LPMA,440075:2026-04-29T10:10:50Z,EJU57QA,A20N,OE-LSV,,2026-04-29,1777462715.68,944.0171,1136.0171,5284.916004539296,8.0,45,0.0,944.0171,37.0,LPPT,LPPT,False,False
LPMA,495153:2026-05-01T05:58:00Z,TAP1685,A21N,CS-TJS,,2026-05-01,1777620678.63,642.1626,778.5739,4614.68577033861,3.0,45,0.0,642.1626,42.0,LPPT,LPMA,False,False
LPMA,4b18f2:2026-05-01T04:45:39Z,EDW27D,A320,HB-JLQ,,2026-05-01,1777624246.41,640.2009,764.669,4577.7723358464045,8.0,45,0.0,640.2009,37.0,LSZH,LSZH,False,False
LPMA,407689:2026-05-01T07:08:57Z,EZY41RF,A20N,G-UZHU,,2026-05-01,1777632765.13,648.2106,822.7439,4738.998777118831,2.0,45,0.0,648.2106,43.0,EGGW,EGGW,False,False
LPMA,4951cb:2026-05-01T18:57:11Z,TAP1708,A320,CS-TNK,,2026-05-01,1777668682.11,627.9013,793.3107,4683.164198449724,4.0,45,0.0,627.9013,41.0,LPPR,LPPR,False,False
LPMA,495293:2026-05-02T04:54:21Z,TAP1701,A319,CS-TTS,,2026-05-02,1777704259.25,660.4334,835.8979,4708.8345361920265,360.0,45,0.0,660.4334,45.0,LPPR,LPMA,False,False
LPMA,440c35:2026-05-02T17:13:00Z,EJU74EP,A20N,OE-LSA,,2026-05-02,1777747414.73,624.6612,803.4104,4815.512758378711,352.0,45,0.0,624.6612,53.0,LPPT,LPPT,False,False
LPMA,4951d7:2026-05-02T18:46:12Z,TAP93MA,A320,CS-TNW,,2026-05-02,1777753055.32,662.9128000000001,772.8067,4688.98282928409,358.0,45,0.0,662.9128000000001,47.0,LPPT,LPMA,False,False
LPMA,4952ca:2026-05-03T05:43:45Z,TAP1685,A20N,CS-TVJ,,2026-05-03,1777792648.78,649.7449,828.9011,4725.624485285597,360.0,45,0.0,649.7449,45.0,LPPT,LPMA,False,False
LPMA,440c35:2026-05-04T06:13:48Z,EJU75FP,A20N,OE-LSA,,2026-05-04,1777880764.57,778.531,970.531,5467.992109243895,360.0,45,0.0,778.531,45.0,LPPT,,False,False
LPMA,440cbf:2026-05-04T11:03:43Z,EJU57QA,A20N,OE-LSO,,2026-05-04,1777898246.85,642.307,828.9826,4665.1043988230795,6.0,45,0.0,642.307,39.0,LPPT,LPMA,False,False
LPMA,440072:2026-05-04T13:17:52Z,EJU54WH,A20N,OE-LSF,,2026-05-04,1777906495.66,574.2037,738.5418,4777.05520051626,351.0,45,0.0,574.2037,54.0,LPPT,LPMA,False,False
LPMA,4b18f4:2026-05-04T12:01:26Z,EDW264,A320,HB-JLS,,2026-05-04,1777909662.49,667.4145,846.1145,4819.056220265313,354.0,45,0.0,667.4145,51.0,LSZH,LPMA,False,False
LPMA,440072:2026-05-04T18:12:15Z,EJU74EP,A20N,OE-LSF,,2026-05-04,1777923886.21,679.0244,871.0244,4707.142688985918,4.0,45,0.0,679.0244,41.0,LPPT,LPPT,False,False
LPMA,495293:2026-05-04T18:58:39Z,TAP1705,A319,CS-TTS,,2026-05-04,1777927667.15,643.5618,759.2997,4587.997672882084,3.0,45,0.0,643.5618,42.0,LPPR,LPMA,False,False
LPMA,4951d6:2026-05-08T04:59:19Z,TAP1701,A320,CS-TNV,,2026-05-08,1778223062.36,638.2248,778.5871,4667.847431805952,5.0,45,0.0,638.2248,40.0,LPPR,LPMA,False,False
LPMA,495293:2026-05-09T04:57:15Z,TAP1701,A319,CS-TTS,,2026-05-09,1778309170.07,670.6393,862.6393,4849.342829910923,0.0,45,0.0,670.6393,45.0,LPPR,LPMA,False,False
