flight_id,region,day,icao_type,callsign,t_start,t_end,duration,median_qnh,median_track,mag_course,level_type,level_value,correct,near_squawk_change,near_boundary
a2c7f2:2026-03-18T19:11:31Z,texas,2026-03-18,PA44,N279AG,1773862348.76,1773862584.53,235.8,6571.9,181.0,179.0,VFR_level,6500,False,False,True
ad76d1:2026-03-18T19:08:37Z,texas,2026-03-18,P06T,N967GV,1773861560.5,1773861797.2,236.7,5048.3,80.0,78.0,IFR_level,5000,,False,False
ad76d1:2026-03-18T19:08:37Z,texas,2026-03-18,P06T,N967GV,1773861923.61,1773862276.6,353.0,5448.3,80.0,78.0,VFR_level,5500,True,False,False
a6c92b:2026-03-18T19:07:50Z,texas,2026-03-18,C172,N53603,1773861975.81,1773862173.42,197.6,4523.7,172.0,170.0,VFR_level,4500,False,False,False
a6c92b:2026-03-18T19:07:50Z,texas,2026-03-18,C172,N53603,1773863218.23,1773863495.54,277.3,4548.7,84.0,82.0,VFR_level,4500,False,False,False
ac1a68:2026-03-18T19:02:39Z,texas,2026-03-18,P32R,N8792E,1773860781.46,1773861298.28,516.8,7460.9,165.0,163.0,VFR_level,7500,True,True,False
a67435:2026-03-18T19:00:13Z,texas,2026-03-18,AC11,N515CA,1773860844.84,1773863167.96,2323.1,6403.1,240.0,238.0,VFR_level,6500,True,True,False
a67435:2026-03-18T19:00:13Z,texas,2026-03-18,AC11,N515CA,1773863274.17,1773863875.63,601.5,6422.1,240.0,238.0,VFR_level,6500,True,True,False
a1a404:2026-03-18T18:55:09Z,texas,2026-03-18,C172,N20455,1773860273.08,1773860643.44,370.4,4052.6,16.0,14.0,IFR_level,4000,,True,False
a1a404:2026-03-18T18:55:09Z,texas,2026-03-18,C172,N20455,1773862855.55,1773863204.09,348.5,4052.6,146.0,144.0,IFR_level,4000,,True,False
a4eb19:2026-03-18T18:54:28Z,texas,2026-03-18,ACRO,N416H,1773861092.74,1773861291.13,198.4,4407.6,271.0,269.0,VFR_level,4500,True,True,False
a4eb19:2026-03-18T18:54:28Z,texas,2026-03-18,ACRO,N416H,1773861376.63,1773861714.87,338.2,4082.6,271.0,269.0,IFR_level,4000,,True,False
a83327:2026-03-18T18:54:01Z,texas,2026-03-18,C172,N6274E,1773860257.12,1773860492.05,234.9,5596.5,50.0,48.0,VFR_level,5500,True,False,False
a83327:2026-03-18T18:54:01Z,texas,2026-03-18,C172,N6274E,1773860551.96,1773862141.19,1589.2,5396.5,50.0,48.0,VFR_level,5500,True,False,False
a15d14:2026-03-18T18:49:48Z,texas,2026-03-18,C77R,N1870Q,1773860504.95,1773860990.14,485.2,6423.3,248.0,246.0,VFR_level,6500,True,False,False
a15d14:2026-03-18T18:49:48Z,texas,2026-03-18,C77R,N1870Q,1773861265.02,1773861488.03,223.0,6423.3,253.0,251.0,VFR_level,6500,True,True,False
a15d14:2026-03-18T18:49:48Z,texas,2026-03-18,C77R,N1870Q,1773861650.72,1773861855.05,204.3,5423.3,99.0,97.0,VFR_level,5500,True,True,False
a15d14:2026-03-18T18:49:48Z,texas,2026-03-18,C77R,N1870Q,1773862018.71,1773862598.64,579.9,5423.3,79.0,77.0,VFR_level,5500,True,True,False
ad6244:2026-03-18T18:49:41Z,texas,2026-03-18,C172,N9610Q,1773860096.41,1773860350.55,254.1,4456.3,294.0,292.0,VFR_level,4500,True,False,False
ad6244:2026-03-18T18:49:41Z,texas,2026-03-18,C172,N9610Q,1773860424.79,1773860983.29,558.5,4431.3,294.0,292.0,VFR_level,4500,True,False,False
a7a515:2026-03-18T18:43:59Z,texas,2026-03-18,C172,CAP4292,1773860674.99,1773860861.1,186.1,6458.3,153.0,151.0,VFR_level,6500,False,False,False
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773859857.51,1773860037.97,180.5,6560.4,312.0,310.0,VFR_level,6500,True,False,False
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773860126.79,1773860322.51,195.7,6485.4,315.5,313.5,VFR_level,6500,True,False,False
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773860673.92,1773861017.0,343.1,6460.4,231.0,229.0,VFR_level,6500,True,False,False
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773861068.76,1773861324.17,255.4,6404.4,239.0,237.0,VFR_level,6500,True,False,False
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773861354.66,1773861669.31,314.6,6454.4,286.0,284.0,VFR_level,6500,True,False,False
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773863797.69,1773865158.96,1361.3,7554.4,2.0,0.0,VFR_level,7500,True,True,True
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773865329.02,1773865707.23,378.2,6504.4,2.0,0.0,VFR_level,6500,False,True,True
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773865832.92,1773866040.18,207.3,7454.4,2.0,0.0,VFR_level,7500,True,True,True
a24705:2026-03-18T18:43:20Z,texas,2026-03-18,RV4,N246HN,1773866166.02,1773866430.26,264.2,7554.4,2.0,0.0,VFR_level,7500,True,True,True
a65e53:2026-03-18T18:40:54Z,texas,2026-03-18,C172,N5094R,1773860060.42,1773860476.33,415.9,5284.4,33.0,31.0,off_level,,,False,False
a0617c:2026-03-18T18:39:19Z,texas,2026-03-18,C172,N1232G,1773859697.97,1773860261.18,563.2,6636.5,310.0,308.0,VFR_level,6500,True,False,False
a0617c:2026-03-18T18:39:19Z,texas,2026-03-18,C172,N1232G,1773861881.74,1773862101.7,220.0,6505.5,40.0,38.0,VFR_level,6500,False,True,False
a0617c:2026-03-18T18:39:19Z,texas,2026-03-18,C172,N1232G,1773862472.45,1773862717.44,245.0,5305.5,183.0,181.0,off_level,,,True,True
a0617c:2026-03-18T18:39:19Z,texas,2026-03-18,C172,N1232G,1773862739.84,1773863039.44,299.6,5505.5,183.0,181.0,VFR_level,5500,False,True,True
a0617c:2026-03-18T18:39:19Z,texas,2026-03-18,C172,N1232G,1773863056.17,1773863241.2,185.0,5305.5,183.0,181.0,off_level,,,True,True
a3fb13:2026-03-18T18:22:44Z,texas,2026-03-18,PA34,N35597,1773860286.52,1773860496.68,210.2,6580.8,268.0,266.0,VFR_level,6500,True,True,False
a3fb13:2026-03-18T18:22:44Z,texas,2026-03-18,PA34,N35597,1773860585.21,1773860811.99,226.8,6280.8,280.0,278.0,off_level,,,True,False
a441b8:2026-03-18T18:19:13Z,texas,2026-03-18,BE76,N3733G,1773860600.62,1773860806.63,206.0,4944.9,1.0,359.0,IFR_level,5000,,True,True
a23a6f:2026-03-18T18:08:16Z,texas,2026-03-18,C172,CXK322,1773860144.63,1773860359.68,215.0,4449.2,183.0,181.0,VFR_level,4500,True,False,True
ad6ca0:2026-03-18T18:04:32Z,texas,2026-03-18,C172,N964SP,1773857763.95,1773857949.33,185.4,5550.7,138.0,136.0,VFR_level,5500,True,False,False
ad6ca0:2026-03-18T18:04:32Z,texas,2026-03-18,C172,N964SP,1773857992.64,1773858277.84,285.2,5550.7,116.0,114.0,VFR_level,5500,True,False,False
ad6ca0:2026-03-18T18:04:32Z,texas,2026-03-18,C172,N964SP,1773858540.09,1773858723.8,183.7,5550.7,254.0,252.0,VFR_level,5500,False,False,False
ad6ca0:2026-03-18T18:04:32Z,texas,2026-03-18,C172,N964SP,1773858784.37,1773859047.89,263.5,5550.7,70.5,68.5,VFR_level,5500,True,False,False
ad6ca0:2026-03-18T18:04:32Z,texas,2026-03-18,C172,N964SP,1773860752.94,1773860968.03,215.1,4550.7,290.0,288.0,VFR_level,4500,True,True,False
ad6ca0:2026-03-18T18:04:32Z,texas,2026-03-18,C172,N964SP,1773860985.25,1773861391.94,406.7,4550.7,288.0,286.0,VFR_level,4500,True,True,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773857167.75,1773857493.54,325.8,4461.9,344.5,342.5,VFR_level,4500,True,False,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773857523.49,1773857913.0,389.5,4486.9,345.0,343.0,VFR_level,4500,True,False,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773857949.02,1773858659.72,710.7,4511.9,357.0,355.0,VFR_level,4500,True,False,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773859082.52,1773859339.9,257.4,4456.8,353.0,351.0,VFR_level,4500,True,False,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773861455.05,1773861747.49,292.4,6551.6,204.0,202.0,VFR_level,6500,True,True,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773864886.07,1773865075.76,189.7,5545.9,129.0,127.0,VFR_level,5500,True,True,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773865420.91,1773865607.32,186.4,5520.9,132.0,130.0,VFR_level,5500,True,True,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773865636.48,1773866530.6,894.1,5495.9,134.5,132.5,VFR_level,5500,True,True,False
a127a4:2026-03-18T17:58:06Z,texas,2026-03-18,C310,N1737E,1773866556.5,1773866854.03,297.5,5470.9,140.0,138.0,VFR_level,5500,True,False,False
ad6a14:2026-03-18T17:55:48Z,texas,2026-03-18,C172,N9633H,1773857008.52,1773857266.47,258.0,4499.9,302.0,300.0,VFR_level,4500,True,False,False
ad6a14:2026-03-18T17:55:48Z,texas,2026-03-18,C172,N9633H,1773860280.67,1773860950.17,669.5,5394.9,103.0,101.0,VFR_level,5500,True,False,False
a25e9b:2026-03-18T17:53:38Z,texas,2026-03-18,C172,CXK398,1773857016.02,1773857239.14,223.1,3447.3,31.0,29.0,VFR_level,3500,True,True,False
a401cc:2026-03-18T17:49:19Z,texas,2026-03-18,C172,N35741,1773856526.82,1773856948.3,421.5,4546.9,359.0,357.0,VFR_level,4500,True,False,True
a0dfc8:2026-03-18T17:43:40Z,texas,2026-03-18,BE33,N15549,1773855952.0,1773856275.05,323.0,4447.4,340.0,338.0,VFR_level,4500,True,False,False
a64102:2026-03-18T17:25:37Z,texas,2026-03-18,PA24,N5017P,1773855252.61,1773856489.05,1236.4,3564.2,96.0,94.0,VFR_level,3500,True,True,False
a1a38c:2026-03-18T17:20:50Z,texas,2026-03-18,C172,N2042Q,1773857138.87,1773857520.02,381.2,4540.6,233.5,231.5,VFR_level,4500,True,True,False
a9f067:2026-03-18T17:19:00Z,texas,2026-03-18,BL8,N74CD,1773856384.14,1773856644.8,260.7,4593.8,284.0,282.0,VFR_level,4500,True,True,False
a9da22:2026-03-18T17:18:33Z,texas,2026-03-18,C172,N734CJ,1773854854.42,1773855240.45,386.0,6523.0,188.0,186.0,VFR_level,6500,True,True,False
a9da22:2026-03-18T17:18:33Z,texas,2026-03-18,C172,N734CJ,1773855261.86,1773855469.19,207.3,6498.0,217.0,215.0,VFR_level,6500,True,True,False
a5ce9b:2026-03-18T17:15:37Z,texas,2026-03-18,C182,N4730D,1773855045.7,1773855748.47,702.8,5160.7,11.0,9.0,off_level,,,False,False
a5ce9b:2026-03-18T17:15:37Z,texas,2026-03-18,C182,N4730D,1773855856.52,1773856061.13,204.6,5560.7,11.0,9.0,VFR_level,5500,True,False,False
a5ce9b:2026-03-18T17:15:37Z,texas,2026-03-18,C182,N4730D,1773856260.7,1773856632.53,371.8,5460.7,11.0,9.0,VFR_level,5500,True,False,False
a5ce9b:2026-03-18T17:15:37Z,texas,2026-03-18,C182,N4730D,1773856649.13,1773856885.88,236.8,5660.7,11.0,9.0,off_level,,,False,False
a6ea9a:2026-03-18T17:13:27Z,texas,2026-03-18,S22T,N545BB,1773854293.44,1773854967.48,674.0,5493.2,122.0,120.0,VFR_level,5500,True,True,False
a9937f:2026-03-18T17:12:38Z,texas,2026-03-18,C172,N716MW,1773853958.65,1773854302.0,343.3,4567.0,212.0,210.0,VFR_level,4500,True,True,False
a8fb2f:2026-03-18T17:07:57Z,texas,2026-03-18,S22T,N678TX,1773853952.86,1773855817.56,1864.7,6491.5,134.0,132.0,VFR_level,6500,False,False,False
a533b9:2026-03-18T17:05:02Z,texas,2026-03-18,S22T,N434TX,1773853917.02,1773854765.38,848.4,6516.9,325.0,323.0,VFR_level,6500,True,False,False
a533b9:2026-03-18T17:05:02Z,texas,2026-03-18,S22T,N434TX,1773854930.66,1773855393.35,462.7,6486.7,313.0,311.0,VFR_level,6500,True,True,False
ab55cf:2026-03-18T17:03:56Z,texas,2026-03-18,P28B,N8298W,1773853764.0,1773854231.86,467.9,5466.1,139.0,137.0,VFR_level,5500,True,False,False
ab55cf:2026-03-18T17:03:56Z,texas,2026-03-18,P28B,N8298W,1773856900.2,1773857774.58,874.4,4466.1,138.0,136.0,VFR_level,4500,False,True,False
a85bb8:2026-03-18T17:00:15Z,texas,2026-03-18,C172,N638CT,1773853674.1,1773854024.14,350.0,4410.5,288.0,286.0,VFR_level,4500,True,False,False
a85bb8:2026-03-18T17:00:15Z,texas,2026-03-18,C172,N638CT,1773854115.04,1773854433.72,318.7,4460.5,303.0,301.0,VFR_level,4500,True,False,False
a85bb8:2026-03-18T17:00:15Z,texas,2026-03-18,C172,N638CT,1773856408.41,1773856956.53,548.1,5430.2,48.0,46.0,VFR_level,5500,True,False,False
a85bb8:2026-03-18T17:00:15Z,texas,2026-03-18,C172,N638CT,1773857059.52,1773857800.82,741.3,5455.2,48.0,46.0,VFR_level,5500,True,False,False
a00dfe:2026-04-25T20:56:17Z,texas,2026-04-25,SR20,N102VA,1777150577.09,1777151535.19,958.1,4466.1,196.0,194.0,VFR_level,4500,True,False,False
a810f1:2026-04-25T20:44:14Z,texas,2026-04-25,SLH4,N619HW,1777156031.68,1777158636.0,2604.3,10483.6,231.0,229.0,VFR_level,10500,True,True,False
ad224e:2026-04-25T20:42:19Z,texas,2026-04-25,,N9451T,1777150985.88,1777151188.35,202.5,5493.1,24.0,22.0,VFR_level,5500,True,False,False
a6d7a5:2026-04-25T20:35:14Z,texas,2026-04-25,,N54XE,1777149566.81,1777149833.0,266.2,13483.4,63.0,61.0,VFR_level,13500,True,False,False
a6d7a5:2026-04-25T20:35:14Z,texas,2026-04-25,,N54XE,1777149834.06,1777150299.49,465.4,13458.4,63.0,61.0,VFR_level,13500,True,False,False
a6d7a5:2026-04-25T20:35:14Z,texas,2026-04-25,,N54XE,1777151066.23,1777151291.24,225.0,13483.4,63.0,61.0,VFR_level,13500,True,False,False
a368a9:2026-04-25T20:29:49Z,texas,2026-04-25,B350,N319EE,1777149223.26,1777149634.82,411.6,8508.7,318.0,316.0,VFR_level,8500,True,False,False
a18df7:2026-04-25T20:05:30Z,texas,2026-04-25,BE35,N2GR,1777148046.91,1777150254.64,2207.7,6510.4,260.0,258.0,VFR_level,6500,True,False,False
a4df0e:2026-04-25T19:57:45Z,texas,2026-04-25,PA32,N4128R,1777150599.82,1777151217.96,618.1,10448.4,231.0,229.0,VFR_level,10500,True,False,False
a4df0e:2026-04-25T19:57:45Z,texas,2026-04-25,PA32,N4128R,1777151286.77,1777151718.96,432.2,10448.4,231.0,229.0,VFR_level,10500,True,False,False
a4df0e:2026-04-25T19:57:45Z,texas,2026-04-25,PA32,N4128R,1777153487.62,1777154771.14,1283.5,10448.4,231.0,229.0,VFR_level,10500,True,False,False
a0070b:2026-04-25T19:49:56Z,texas,2026-04-25,BE95,N100ZZ,1777147453.6,1777148997.05,1543.5,6530.5,318.0,316.0,VFR_level,6500,True,False,False
a0070b:2026-04-25T19:49:56Z,texas,2026-04-25,BE95,N100ZZ,1777149098.79,1777150133.59,1034.8,6497.2,318.0,316.0,VFR_level,6500,True,False,False
a0070b:2026-04-25T19:49:56Z,texas,2026-04-25,BE95,N100ZZ,1777150190.57,1777150479.71,289.1,6465.7,318.0,316.0,VFR_level,6500,True,False,False
a6a64a:2026-04-25T19:40:16Z,texas,2026-04-25,T210,N5277P,1777146136.69,1777146361.65,225.0,7366.6,85.0,83.0,VFR_level,7500,True,False,False
a6a64a:2026-04-25T19:40:16Z,texas,2026-04-25,T210,N5277P,1777146724.76,1777150012.19,3287.4,7366.6,87.0,85.0,VFR_level,7500,True,True,False
ab0897:2026-04-25T19:19:13Z,texas,2026-04-25,BL8,N81SD,1777146299.72,1777147833.72,1534.0,5491.1,87.0,85.0,VFR_level,5500,True,False,False
ab0897:2026-04-25T19:19:13Z,texas,2026-04-25,BL8,N81SD,1777148393.75,1777150208.89,1815.1,7560.9,87.0,85.0,VFR_level,7500,True,False,False
a9ae5c:2026-04-25T19:15:38Z,texas,2026-04-25,BE36,N7227W,1777145101.18,1777145305.83,204.6,6506.7,243.0,241.0,VFR_level,6500,True,False,False
a9ddcf:2026-04-25T19:11:36Z,texas,2026-04-25,C182,N735BZ,1777144850.24,1777146000.52,1150.3,5464.4,6.0,4.0,VFR_level,5500,True,False,False
a9ddcf:2026-04-25T19:11:36Z,texas,2026-04-25,C182,N735BZ,1777146029.93,1777146590.36,560.4,5464.4,355.0,353.0,VFR_level,5500,False,False,False
a382ce:2026-04-25T19:08:30Z,texas,2026-04-25,VR7,N325VR,1777146426.35,1777146824.3,398.0,8475.9,177.0,175.0,VFR_level,8500,False,True,False
a382ce:2026-04-25T19:08:30Z,texas,2026-04-25,VR7,N325VR,1777147893.53,1777148223.19,329.7,8475.9,177.0,175.0,VFR_level,8500,False,True,False
a382ce:2026-04-25T19:08:30Z,texas,2026-04-25,VR7,N325VR,1777148367.64,1777148729.77,362.1,8475.9,173.0,171.0,VFR_level,8500,False,False,False
aa37f9:2026-04-25T19:06:34Z,texas,2026-04-25,C172,N758CF,1777144591.4,1777147368.33,2776.9,5731.2,62.0,60.0,off_level,,,False,False
aa37f9:2026-04-25T19:06:34Z,texas,2026-04-25,C172,N758CF,1777147402.56,1777149540.52,2138.0,5731.2,63.0,61.0,off_level,,,False,False
aa02ac:2026-04-25T18:37:35Z,texas,2026-04-25,P28A,ASI616,1777143050.27,1777143443.92,393.7,6455.4,285.0,283.0,VFR_level,6500,True,True,False
a91768:2026-04-25T18:05:48Z,texas,2026-04-25,C172,N685SP,1777141052.85,1777141245.35,192.5,6740.7,161.0,159.0,off_level,,,False,False
a91768:2026-04-25T18:05:48Z,texas,2026-04-25,C172,N685SP,1777141411.74,1777141789.77,378.0,6640.7,161.0,159.0,VFR_level,6500,False,True,False
aa72d4:2026-04-25T17:58:19Z,texas,2026-04-25,C172,N7720G,1777140547.8,1777141440.26,892.5,5411.0,175.0,173.0,VFR_level,5500,True,False,False
aa72d4:2026-04-25T17:58:19Z,texas,2026-04-25,C172,N7720G,1777141679.82,1777142008.6,328.8,5611.0,164.0,162.0,VFR_level,5500,True,False,False
aa72d4:2026-04-25T17:58:19Z,texas,2026-04-25,C172,N7720G,1777142067.54,1777142478.38,410.8,5411.0,181.5,179.5,VFR_level,5500,True,False,True
aa72d4:2026-04-25T17:58:19Z,texas,2026-04-25,C172,N7720G,1777142510.69,1777143013.38,502.7,5711.0,174.0,172.0,off_level,,,False,False
aa72d4:2026-04-25T17:58:19Z,texas,2026-04-25,C172,N7720G,1777143067.8,1777143551.12,483.3,5511.0,178.0,176.0,VFR_level,5500,True,False,False
aa72d4:2026-04-25T17:58:19Z,texas,2026-04-25,C172,N7720G,1777143727.13,1777144382.58,655.4,5811.0,181.0,179.0,off_level,,,False,True
a9ddcf:2026-04-25T17:55:21Z,texas,2026-04-25,C182,N735BZ,1777142310.21,1777142599.22,289.0,7479.2,186.0,184.0,VFR_level,7500,False,True,False
a23a4e:2026-04-25T17:41:56Z,texas,2026-04-25,C172,CXK581,1777143577.77,1777143981.89,404.1,4454.9,281.0,279.0,VFR_level,4500,True,True,False
a23a4e:2026-04-25T17:41:56Z,texas,2026-04-25,C172,CXK581,1777144050.4,1777144658.9,608.5,4479.9,289.0,287.0,VFR_level,4500,True,True,False
a4a5e4:2026-05-13T20:54:11Z,texas,2026-05-13,P28A,N399TC,1778706216.17,1778706961.1,744.9,5451.6,42.0,40.0,VFR_level,5500,True,False,False
a4a5e4:2026-05-13T20:54:11Z,texas,2026-05-13,P28A,N399TC,1778711139.07,1778711353.05,214.0,6451.6,121.0,119.0,VFR_level,6500,False,False,False
a34ad5:2026-05-13T20:51:45Z,texas,2026-05-13,S22T,N311DB,1778705818.16,1778708047.39,2229.2,7431.7,4.0,2.0,VFR_level,7500,True,False,True
a34ad5:2026-05-13T20:51:45Z,texas,2026-05-13,S22T,N311DB,1778708792.77,1778709178.47,385.7,5456.7,3.0,1.0,VFR_level,5500,True,False,True
a85b07:2026-05-13T20:51:11Z,texas,2026-05-13,C172,N63767,1778705893.06,1778706082.74,189.7,4508.1,290.0,288.0,VFR_level,4500,True,False,False
a85b07:2026-05-13T20:51:11Z,texas,2026-05-13,C172,N63767,1778706117.44,1778706839.88,722.4,4483.1,294.0,292.0,VFR_level,4500,True,False,False
a33fa7:2026-05-13T20:33:49Z,texas,2026-05-13,BE33,N30819,1778704735.64,1778705245.75,510.1,5463.2,112.0,110.0,VFR_level,5500,True,False,False
a33fa7:2026-05-13T20:33:49Z,texas,2026-05-13,BE33,N30819,1778705365.98,1778706455.36,1089.4,5463.2,122.0,120.0,VFR_level,5500,True,False,False
ab0aed:2026-05-13T20:32:52Z,texas,2026-05-13,C172,N810SA,1778706392.09,1778706656.45,264.4,6365.1,323.0,321.0,VFR_level,6500,True,True,False
a0fd17:2026-05-13T20:30:45Z,texas,2026-05-13,C182,N163CT,1778704245.16,1778705449.94,1204.8,7436.3,154.0,152.0,VFR_level,7500,True,False,False
a8ead8:2026-05-13T20:27:06Z,texas,2026-05-13,P28R,N674CT,1778704426.3,1778704654.66,228.4,5590.5,198.0,196.0,VFR_level,5500,False,False,False
a5037b:2026-05-13T20:26:27Z,texas,2026-05-13,TOBA,N422EK,1778711738.33,1778714314.95,2576.6,7565.5,287.0,285.0,VFR_level,7500,False,True,False
a55a15:2026-05-13T20:24:40Z,texas,2026-05-13,SR20,N444GF,1778704335.61,1778704835.25,499.6,5418.9,132.0,130.0,VFR_level,5500,True,False,False
a55a15:2026-05-13T20:24:40Z,texas,2026-05-13,SR20,N444GF,1778705249.63,1778705535.94,286.3,5293.9,132.0,130.0,off_level,,,False,False
a55a15:2026-05-13T20:24:40Z,texas,2026-05-13,SR20,N444GF,1778705673.02,1778705854.06,181.0,5918.9,132.0,130.0,IFR_level,6000,,False,False
a55a15:2026-05-13T20:24:40Z,texas,2026-05-13,SR20,N444GF,1778705970.96,1778706234.21,263.2,5568.9,132.0,130.0,VFR_level,5500,True,False,False
a30b31:2026-05-13T20:24:35Z,texas,2026-05-13,C177,N29554,1778704558.79,1778704899.64,340.9,6571.5,325.0,323.0,VFR_level,6500,True,False,False
a30b31:2026-05-13T20:24:35Z,texas,2026-05-13,C177,N29554,1778704952.63,1778706068.8,1116.2,6871.5,325.0,323.0,IFR_level,7000,,False,False
a30b31:2026-05-13T20:24:35Z,texas,2026-05-13,C177,N29554,1778706728.51,1778707084.84,356.3,6940.8,334.0,332.0,IFR_level,7000,,False,False
a30b31:2026-05-13T20:24:35Z,texas,2026-05-13,C177,N29554,1778707346.66,1778708245.47,898.8,6940.8,328.0,326.0,IFR_level,7000,,False,False
a30b31:2026-05-13T20:24:35Z,texas,2026-05-13,C177,N29554,1778708729.17,1778708972.9,243.7,6810.3,328.0,326.0,off_level,,,False,False
a30b31:2026-05-13T20:24:35Z,texas,2026-05-13,C177,N29554,1778709032.48,1778709330.29,297.8,6579.3,319.0,317.0,VFR_level,6500,True,False,False
a70452:2026-05-13T20:15:45Z,texas,2026-05-13,C172,N551ND,1778704203.46,1778704393.83,190.4,3996.5,90.0,88.0,IFR_level,4000,,False,False
a70452:2026-05-13T20:15:45Z,texas,2026-05-13,C172,N551ND,1778704437.09,1778704799.34,362.2,3946.5,90.0,88.0,IFR_level,4000,,False,False
a70452:2026-05-13T20:15:45Z,texas,2026-05-13,C172,N551ND,1778704820.79,1778705908.17,1087.4,3971.5,97.0,95.0,IFR_level,4000,,False,False
a70452:2026-05-13T20:15:45Z,texas,2026-05-13,C172,N551ND,1778706115.04,1778707015.81,900.8,4096.5,89.0,87.0,IFR_level,4000,,False,False
a70452:2026-05-13T20:15:45Z,texas,2026-05-13,C172,N551ND,1778707902.62,1778709838.69,1936.1,4521.5,276.0,274.0,VFR_level,4500,True,False,False
a70452:2026-05-13T20:15:45Z,texas,2026-05-13,C172,N551ND,1778709967.39,1778710696.94,729.5,4496.5,275.0,273.0,VFR_level,4500,True,False,False
a67173:2026-05-13T20:14:00Z,texas,2026-05-13,RV6,N514MW,1778703760.1,1778704059.06,299.0,7624.0,63.0,61.0,VFR_level,7500,True,False,False
a67173:2026-05-13T20:14:00Z,texas,2026-05-13,RV6,N514MW,1778704226.21,1778707187.03,2960.8,7424.0,63.0,61.0,VFR_level,7500,True,False,False
a67173:2026-05-13T20:14:00Z,texas,2026-05-13,RV6,N514MW,1778707250.99,1778707836.93,585.9,7474.0,59.0,57.0,VFR_level,7500,True,False,False
a67173:2026-05-13T20:14:00Z,texas,2026-05-13,RV6,N514MW,1778707872.11,1778708061.08,189.0,7499.0,66.0,64.0,VFR_level,7500,True,False,False
add0c4:2026-05-13T20:13:17Z,texas,2026-05-13,PA11,N99EX,1778703278.02,1778706183.08,2905.1,5396.1,24.0,22.0,VFR_level,5500,True,False,False
add0c4:2026-05-13T20:13:17Z,texas,2026-05-13,PA11,N99EX,1778706274.64,1778706485.97,211.3,5396.1,24.0,22.0,VFR_level,5500,True,False,False
add0c4:2026-05-13T20:13:17Z,texas,2026-05-13,PA11,N99EX,1778706565.62,1778708633.32,2067.7,5365.5,25.0,23.0,VFR_level,5500,True,False,False
ac43fb:2026-05-13T20:09:13Z,texas,2026-05-13,SR20,N89LF,1778703512.33,1778703710.38,198.1,4448.8,4.0,2.0,VFR_level,4500,False,False,True
adb5b3:2026-05-13T20:04:42Z,texas,2026-05-13,C172,N98251,1778705273.37,1778705553.72,280.4,4400.8,253.0,251.0,VFR_level,4500,True,False,False
adb5b3:2026-05-13T20:04:42Z,texas,2026-05-13,C172,N98251,1778705606.1,1778705896.71,290.6,4350.8,243.0,241.0,VFR_level,4500,True,False,False
a12167:2026-05-13T20:03:36Z,texas,2026-05-13,C172,N172JD,1778703080.37,1778703308.06,227.7,5401.2,89.0,87.0,VFR_level,5500,True,False,False
a08a03:2026-05-13T20:01:26Z,texas,2026-05-13,C172,N13391,1778703385.49,1778703846.67,461.2,3433.8,241.0,239.0,VFR_level,3500,False,True,False
a08a03:2026-05-13T20:01:26Z,texas,2026-05-13,C172,N13391,1778703886.83,1778704600.22,713.4,3483.8,241.0,239.0,VFR_level,3500,False,True,False
aad894:2026-05-13T19:58:07Z,texas,2026-05-13,C172,N7983X,1778702583.57,1778702804.48,220.9,4485.9,322.0,320.0,VFR_level,4500,True,False,False
aad894:2026-05-13T19:58:07Z,texas,2026-05-13,C172,N7983X,1778702868.0,1778703144.25,276.2,4260.9,322.0,320.0,off_level,,,False,False
aad894:2026-05-13T19:58:07Z,texas,2026-05-13,C172,N7983X,1778703200.61,1778703556.44,355.8,4560.9,322.0,320.0,VFR_level,4500,True,False,False
aad894:2026-05-13T19:58:07Z,texas,2026-05-13,C172,N7983X,1778703588.04,1778704068.51,480.5,4360.9,322.0,320.0,VFR_level,4500,True,False,False
a2dc39:2026-05-13T19:57:17Z,texas,2026-05-13,P28B,N2835T,1778703120.94,1778704417.75,1296.8,5380.0,277.0,275.0,VFR_level,5500,False,True,False
a85dd1:2026-05-13T19:43:57Z,texas,2026-05-13,C172,N6380E,1778701800.02,1778702159.11,359.1,4461.3,282.0,280.0,VFR_level,4500,True,False,False
